date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:11	3408/3408	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2014:40:52%20GMT	https://html.designingmedia.com/artelligence/assets/images/counter-image1.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/counter-image1.png	(from https://html.designingmedia.com/artelligence/about.html)
14:57:11	3450/3450	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2014:41:20%20GMT	https://html.designingmedia.com/artelligence/assets/images/counter-image2.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/counter-image2.png	(from https://html.designingmedia.com/artelligence/about.html)
14:57:12	2902/2902	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2014:42:26%20GMT	https://html.designingmedia.com/artelligence/assets/images/counter-image3.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/counter-image3.png	(from https://html.designingmedia.com/artelligence/about.html)
14:57:12	3078/3078	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2014:42:58%20GMT	https://html.designingmedia.com/artelligence/assets/images/counter-image4.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/counter-image4.png	(from https://html.designingmedia.com/artelligence/about.html)
14:57:13	39052/39052	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2020:15:16%20GMT	https://html.designingmedia.com/artelligence/assets/images/team-sideimage.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/team-sideimage.png	(from https://html.designingmedia.com/artelligence/service.html)
14:57:13	3442/3442	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2022:05:08%20GMT	https://html.designingmedia.com/artelligence/assets/images/service-technologyicon.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/service-technologyicon.png	(from https://html.designingmedia.com/artelligence/service.html)
14:57:13	1012564/1012564	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2016:00:30%20GMT	https://html.designingmedia.com/artelligence/assets/images/image-vediosession.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/image-vediosession.png	(from https://html.designingmedia.com/artelligence/about.html)
14:57:13	3550/3550	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2022:05:54%20GMT	https://html.designingmedia.com/artelligence/assets/images/service-metalicon.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/service-metalicon.png	(from https://html.designingmedia.com/artelligence/service.html)
14:57:14	190727/190727	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2020:18:20%20GMT	https://html.designingmedia.com/artelligence/assets/images/team-image2.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/team-image2.png	(from https://html.designingmedia.com/artelligence/team.html)
14:57:14	180984/180984	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2020:17:26%20GMT	https://html.designingmedia.com/artelligence/assets/images/team-image1.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/team-image1.png	(from https://html.designingmedia.com/artelligence/team.html)
14:57:15	182829/182829	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2020:19:02%20GMT	https://html.designingmedia.com/artelligence/assets/images/team-image3.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/team-image3.png	(from https://html.designingmedia.com/artelligence/team.html)
14:57:15	166454/166454	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2020:19:28%20GMT	https://html.designingmedia.com/artelligence/assets/images/team-image4.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/team-image4.png	(from https://html.designingmedia.com/artelligence/team.html)
14:57:16	177896/177896	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2020:20:10%20GMT	https://html.designingmedia.com/artelligence/assets/images/team-image5.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/team-image5.png	(from https://html.designingmedia.com/artelligence/team.html)
14:57:16	199047/199047	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2020:20:32%20GMT	https://html.designingmedia.com/artelligence/assets/images/team-image6.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/team-image6.png	(from https://html.designingmedia.com/artelligence/team.html)
14:57:16	2091/2091	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Feb%202023%2014:41:56%20GMT	https://html.designingmedia.com/artelligence/assets/images/contact-location.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/contact-location.png	(from https://html.designingmedia.com/artelligence/contact.html)
14:57:17	1141/1141	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Feb%202023%2014:45:16%20GMT	https://html.designingmedia.com/artelligence/assets/images/contact-phone.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/contact-phone.png	(from https://html.designingmedia.com/artelligence/contact.html)
14:57:17	1652/1652	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Feb%202023%2014:45:56%20GMT	https://html.designingmedia.com/artelligence/assets/images/contact-email.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/artelligence/assets/images/contact-email.png	(from https://html.designingmedia.com/artelligence/contact.html)
14:57:18	677/677	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2021%20Sep%202024%2008:27:17%20GMT	https://html.designingmedia.com/ms-icon-144x144.png	F:/Level%205/New%20folder/Net.Ai/html.designingmedia.com/ms-icon-144x144.html	(from https://html.designingmedia.com/artelligence/?storefront=envato-elements)
